hole,par,hole_type,player_name,expected_sg_vs_field_per_round
14,4,mid_par4,Maverick McNealy,0.03490945652839966
14,4,mid_par4,Michael Kim,0.05009503368949509
14,4,mid_par4,Chris Kirk,-0.02739465973603975
14,4,mid_par4,Thorbjørn Olesen,0.07064233442033407
14,4,mid_par4,Gary Woodland,-0.10012662763867645
14,4,mid_par4,Steven Fisk,-0.06937872222468384
14,4,mid_par4,Michael Thorbjornsen,-0.07797073844312735
14,4,mid_par4,Joseph Bramlett,-0.1777247555621377
14,4,mid_par4,Alex Smalley,0.051794585146393644
14,4,mid_par4,Emiliano Grillo,-0.04296051809862666
14,4,mid_par4,Adam Scott,0.01009836187382065
14,4,mid_par4,Sami Valimaki,-0.13739329438122716
14,4,mid_par4,Thomas Rosenmueller,-0.2428291465459556
14,4,mid_par4,Davis Thompson,-0.0387715044870482
14,4,mid_par4,Chris Gotterup,-0.020302729963272582
14,4,mid_par4,Ludvig Åberg,-0.03627430577456507
14,4,mid_par4,Greyson Sigg,-0.11507192473612599
14,4,mid_par4,Henrik Norlander,-0.22164061987361552
14,4,mid_par4,Patrick Fishburn,0.005221852719355644
14,4,mid_par4,Antoine Rozner,-0.18345217787563578
14,4,mid_par4,Ricky Castillo,-0.007650327326127198
14,4,mid_par4,Ryan Fox,-0.0038180493124835985
14,4,mid_par4,Luke Clanton,-0.12580475738473632
14,4,mid_par4,Mac Meissner,-0.04825085938832332
14,4,mid_par4,Zac Blair,-0.15483893614630417
14,4,mid_par4,Matt Fitzpatrick,0.02949884599488566
14,4,mid_par4,Max McGreevy,-0.0635755570153137
14,4,mid_par4,Kevin Roy,0.001931074600671815
14,4,mid_par4,Harry Hall,-0.07563396361497458
14,4,mid_par4,Jesper Svensson,-0.06505489069636439
14,4,mid_par4,J.T. Poston,0.05033138579758289
14,4,mid_par4,Austin Eckroat,-0.17056821458542606
14,4,mid_par4,Ryo Hisatsune,-0.041692340996692355
14,4,mid_par4,Jake Knapp,-0.06892068891847297
14,4,mid_par4,Rickie Fowler,-0.03180610594203157
14,4,mid_par4,Cameron Young,-0.08619396464759749
14,4,mid_par4,Jhonattan Vegas,-0.1255771576845981
14,4,mid_par4,Joel Dahmen,-0.10441062404569602
14,4,mid_par4,Harris English,-0.05856825914115658
14,4,mid_par4,Sam Burns,-0.1612307555668858
14,4,mid_par4,Denny McCarthy,-0.16678726817594008
14,4,mid_par4,Matt Wallace,-0.07264216094448074
14,4,mid_par4,Garrick Higgo,-0.09086904779882596
15,5,reachable_par5_water,Scottie Scheffler,1.0141173963456145
15,5,reachable_par5_water,Tommy Fleetwood,0.5579520682448552
15,5,reachable_par5_water,Collin Morikawa,0.11295847329107041
15,5,reachable_par5_water,J.J. Spaun,0.27483221516909734
15,5,reachable_par5_water,Viktor Hovland,-0.002997912182840129
15,5,reachable_par5_water,Rico Hoey,-0.2571233174840108
15,5,reachable_par5_water,Sepp Straka,0.18951973161316676
15,5,reachable_par5_water,Russell Henley,0.41387477702581776
15,5,reachable_par5_water,Patrick Cantlay,0.2942051436563889
15,5,reachable_par5_water,Shane Lowry,0.03354924897158806
15,5,reachable_par5_water,Rory McIlroy,0.40715680152215844
15,5,reachable_par5_water,Kurt Kitayama,0.19378789984892442
15,5,reachable_par5_water,Ben Griffin,0.3655734814787545
15,5,reachable_par5_water,Aaron Rai,0.1842715178325245
15,5,reachable_par5_water,Si Woo Kim,0.11452931197696746
15,5,reachable_par5_water,Nicolai Højgaard,-0.03754727660255058
15,5,reachable_par5_water,Kevin Yu,0.11241401377588234
15,5,reachable_par5_water,Ben Kohles,-0.19645188012107756
15,5,reachable_par5_water,Daniel Berger,-0.01845692000220912
15,5,reachable_par5_water,Keegan Bradley,0.2989710325776506
15,5,reachable_par5_water,Doug Ghim,-0.26335144508409697
15,5,reachable_par5_water,Xander Schauffele,-0.0512008795731872
15,5,reachable_par5_water,Akshay Bhatia,-0.09381973324245765
15,5,reachable_par5_water,Robert MacIntyre,0.28692054429720093
15,5,reachable_par5_water,Pierceson Coody,0.03349946922764126
15,5,reachable_par5_water,Corey Conners,0.08009802686257042
15,5,reachable_par5_water,Lee Hodges,0.09633414610651767
15,5,reachable_par5_water,Jordan Spieth,0.3377420923383725
15,5,reachable_par5_water,Justin Thomas,0.2707528546935969
15,5,reachable_par5_water,Lucas Glover,-0.058960355664402386
15,5,reachable_par5_water,Hideki Matsuyama,0.006730440724285986
15,5,reachable_par5_water,Victor Perez,-0.07185120881723292
15,5,reachable_par5_water,Ryan Gerard,-0.08796673758856527
15,5,reachable_par5_water,Bud Cauley,0.11935280378898501
15,5,reachable_par5_water,Nick Taylor,0.06585306097090475
15,5,reachable_par5_water,Taylor Pendrith,0.07850753835617523
15,5,reachable_par5_water,Keith Mitchell,-0.019431176145522887
15,5,reachable_par5_water,Maverick McNealy,0.06467512980346021
15,5,reachable_par5_water,Michael Kim,0.08251395862626407
15,5,reachable_par5_water,Chris Kirk,-0.058321768165367355
15,5,reachable_par5_water,Thorbjørn Olesen,0.14594333028201706
15,5,reachable_par5_water,Gary Woodland,-0.21709645692948434
15,5,reachable_par5_water,Steven Fisk,-0.09527333085696098
15,5,reachable_par5_water,Michael Thorbjornsen,-0.11563022781051419
15,5,reachable_par5_water,Joseph Bramlett,-0.2968356647532101
15,5,reachable_par5_water,Alex Smalley,0.13450344735809472
15,5,reachable_par5_water,Emiliano Grillo,-0.09606514649704707
15,5,reachable_par5_water,Adam Scott,0.04112140457362301
15,5,reachable_par5_water,Sami Valimaki,-0.31170185383304827
15,5,reachable_par5_water,Thomas Rosenmueller,-0.4750144381142678
15,5,reachable_par5_water,Davis Thompson,-0.028766420919593173
15,5,reachable_par5_water,Chris Gotterup,0.022693448179620934
15,5,reachable_par5_water,Ludvig Åberg,-0.02620009975662227
15,5,reachable_par5_water,Greyson Sigg,-0.22773533585823494
15,5,reachable_par5_water,Henrik Norlander,-0.49186514771094797
15,5,reachable_par5_water,Patrick Fishburn,0.02723804431460421
15,5,reachable_par5_water,Antoine Rozner,-0.3838320652134713
15,5,reachable_par5_water,Ricky Castillo,0.03161275386942683
15,5,reachable_par5_water,Ryan Fox,-0.020720738049421556
15,5,reachable_par5_water,Luke Clanton,-0.23652048522073962
15,5,reachable_par5_water,Mac Meissner,-0.09688387219469202
15,5,reachable_par5_water,Zac Blair,-0.3394916231853511
15,5,reachable_par5_water,Matt Fitzpatrick,0.07707890348078943
15,5,reachable_par5_water,Max McGreevy,-0.08301722714575195
15,5,reachable_par5_water,Kevin Roy,0.03827860771254649
15,5,reachable_par5_water,Harry Hall,-0.0850134075213792
15,5,reachable_par5_water,Jesper Svensson,-0.047432014479309975
15,5,reachable_par5_water,J.T. Poston,0.1247422829502253
15,5,reachable_par5_water,Austin Eckroat,-0.3342180996517218
15,5,reachable_par5_water,Ryo Hisatsune,-0.06153033286465533
15,5,reachable_par5_water,Jake Knapp,-0.09040732133913831
15,5,reachable_par5_water,Rickie Fowler,-0.02835219528095901
15,5,reachable_par5_water,Cameron Young,-0.10304345248318288
15,5,reachable_par5_water,Jhonattan Vegas,-0.21419728395946278
15,5,reachable_par5_water,Joel Dahmen,-0.1868344657544463
15,5,reachable_par5_water,Harris English,-0.0552498746000758
15,5,reachable_par5_water,Sam Burns,-0.2432247840293544
15,5,reachable_par5_water,Denny McCarthy,-0.31091889629914526
15,5,reachable_par5_water,Matt Wallace,-0.10038765968794783
15,5,reachable_par5_water,Garrick Higgo,-0.1129648691737239
16,3,mid_par3,Scottie Scheffler,0.540367745283268
16,3,mid_par3,Tommy Fleetwood,0.3648981733027286
16,3,mid_par3,Collin Morikawa,0.010273794198100735
16,3,mid_par3,J.J. Spaun,0.17256553861823706
16,3,mid_par3,Viktor Hovland,0.05340129622277583
16,3,mid_par3,Rico Hoey,-0.27709833772932946
16,3,mid_par3,Sepp Straka,0.1355202233897073
16,3,mid_par3,Russell Henley,0.3153619718475447
16,3,mid_par3,Patrick Cantlay,0.1725808747111015
16,3,mid_par3,Shane Lowry,0.07322017663345277
16,3,mid_par3,Rory McIlroy,0.14809243865905744
16,3,mid_par3,Kurt Kitayama,0.03635953009439692
16,3,mid_par3,Ben Griffin,0.24580833266059837
16,3,mid_par3,Aaron Rai,0.07397771273865232
16,3,mid_par3,Si Woo Kim,0.04728135382497127
16,3,mid_par3,Nicolai Højgaard,-0.006901104391045838
16,3,mid_par3,Kevin Yu,-0.03467932256413257
16,3,mid_par3,Ben Kohles,-0.09947701885141198
16,3,mid_par3,Daniel Berger,-0.06337009446328548
16,3,mid_par3,Keegan Bradley,0.16184773729717525
16,3,mid_par3,Doug Ghim,-0.18546448972079865
16,3,mid_par3,Xander Schauffele,0.012612885718746447
16,3,mid_par3,Akshay Bhatia,0.008673536625287895
16,3,mid_par3,Robert MacIntyre,0.17910185656627
16,3,mid_par3,Pierceson Coody,-0.13475204403342075
16,3,mid_par3,Corey Conners,0.0056842896427670205
16,3,mid_par3,Lee Hodges,0.1009896684364768
16,3,mid_par3,Jordan Spieth,0.18349282872237083
16,3,mid_par3,Justin Thomas,0.21385280888064845
16,3,mid_par3,Lucas Glover,-0.0036455415542100016
16,3,mid_par3,Hideki Matsuyama,0.12592305299077525
16,3,mid_par3,Victor Perez,-0.0016158958675949642
16,3,mid_par3,Ryan Gerard,-0.03578416823492619
16,3,mid_par3,Bud Cauley,0.0952264621977757
16,3,mid_par3,Nick Taylor,0.11085525667980281
16,3,mid_par3,Taylor Pendrith,-0.04159507364855305
16,3,mid_par3,Keith Mitchell,-0.10156962562862382
16,3,mid_par3,Maverick McNealy,0.053432270019500974
16,3,mid_par3,Michael Kim,0.10191369289575035
16,3,mid_par3,Chris Kirk,-0.01021874423525618
16,3,mid_par3,Thorbjørn Olesen,0.09308659934008505
16,3,mid_par3,Gary Woodland,-0.1359789919013268
16,3,mid_par3,Steven Fisk,-0.11052368156491857
16,3,mid_par3,Michael Thorbjornsen,-0.1770634899779603
16,3,mid_par3,Joseph Bramlett,-0.2153118960347394
16,3,mid_par3,Alex Smalley,0.03140433135064389
16,3,mid_par3,Emiliano Grillo,-0.04529283293451048
16,3,mid_par3,Adam Scott,-0.01528006298516111
16,3,mid_par3,Sami Valimaki,-0.028635929984457537
16,3,mid_par3,Thomas Rosenmueller,-0.3374925261716322
16,3,mid_par3,Davis Thompson,-0.08875662147132253
16,3,mid_par3,Chris Gotterup,-0.08647106049901912
16,3,mid_par3,Ludvig Åberg,-0.10112395720684575
16,3,mid_par3,Greyson Sigg,-0.09961431216507556
16,3,mid_par3,Henrik Norlander,-0.15594193758463196
16,3,mid_par3,Patrick Fishburn,0.002043690086674633
16,3,mid_par3,Antoine Rozner,-0.20079924310783592
16,3,mid_par3,Ricky Castillo,-0.027214765486846166
16,3,mid_par3,Ryan Fox,0.05999286422046656
16,3,mid_par3,Luke Clanton,-0.180677661053988
16,3,mid_par3,Mac Meissner,0.05165655585516459
16,3,mid_par3,Zac Blair,-0.06562410931478409
16,3,mid_par3,Matt Fitzpatrick,0.0812384857835717
16,3,mid_par3,Max McGreevy,-0.10998502692207361
16,3,mid_par3,Kevin Roy,0.0018027143835700062
16,3,mid_par3,Harry Hall,0.05135896039251509
16,3,mid_par3,Jesper Svensson,-0.12734702255750055
16,3,mid_par3,J.T. Poston,0.0856554386299709
16,3,mid_par3,Austin Eckroat,-0.20949984884330763
16,3,mid_par3,Ryo Hisatsune,-0.024498495425498677
16,3,mid_par3,Jake Knapp,-0.06365438729776994
16,3,mid_par3,Rickie Fowler,-0.042646719663090575
16,3,mid_par3,Cameron Young,-0.08190966603747558
16,3,mid_par3,Jhonattan Vegas,-0.15705163085932547
16,3,mid_par3,Joel Dahmen,-0.12012805570106258
16,3,mid_par3,Harris English,-0.04688584595496279
16,3,mid_par3,Sam Burns,-0.10898772080600141
16,3,mid_par3,Denny McCarthy,-0.04729010208367558
16,3,mid_par3,Matt Wallace,0.04226060026412584
16,3,mid_par3,Garrick Higgo,-0.03595668664534235
17,4,mid_par4,Scottie Scheffler,0.5885819045376154
17,4,mid_par4,Tommy Fleetwood,0.32021699624570604
17,4,mid_par4,Collin Morikawa,0.08352838346782325
17,4,mid_par4,J.J. Spaun,0.17451444964046525
17,4,mid_par4,Viktor Hovland,0.04595477778586505
17,4,mid_par4,Rico Hoey,-0.12775504329897544
17,4,mid_par4,Sepp Straka,0.1291729666425337
17,4,mid_par4,Russell Henley,0.2315204009582929
17,4,mid_par4,Patrick Cantlay,0.17451160442520738
17,4,mid_par4,Shane Lowry,0.04905505744137807
17,4,mid_par4,Rory McIlroy,0.1946952339626764
17,4,mid_par4,Kurt Kitayama,0.09706789947117515
17,4,mid_par4,Ben Griffin,0.20369006186121333
17,4,mid_par4,Aaron Rai,0.10360823433348804
17,4,mid_par4,Si Woo Kim,0.05875810452142772
17,4,mid_par4,Nicolai Højgaard,0.007392271669594481
17,4,mid_par4,Kevin Yu,0.05433690065700666
17,4,mid_par4,Ben Kohles,-0.08081937635664625
17,4,mid_par4,Daniel Berger,-0.00026831722774358583
17,4,mid_par4,Keegan Bradley,0.1434381904228795
17,4,mid_par4,Doug Ghim,-0.13398008403641928
17,4,mid_par4,Xander Schauffele,-0.003695768354993122
17,4,mid_par4,Akshay Bhatia,-0.02109164846964543
17,4,mid_par4,Robert MacIntyre,0.1529879598850757
17,4,mid_par4,Pierceson Coody,-0.014497831218617373
17,4,mid_par4,Corey Conners,0.04348205674012975
17,4,mid_par4,Lee Hodges,0.06482767587062069
17,4,mid_par4,Jordan Spieth,0.1711478592091394
17,4,mid_par4,Justin Thomas,0.14382314340919242
17,4,mid_par4,Lucas Glover,-0.02169562744490002
17,4,mid_par4,Hideki Matsuyama,0.010489545078541553
17,4,mid_par4,Victor Perez,-0.018844359931709423
17,4,mid_par4,Ryan Gerard,-0.03538947409568399
17,4,mid_par4,Bud Cauley,0.0723601528860336
17,4,mid_par4,Nick Taylor,0.04964796711040124
17,4,mid_par4,Taylor Pendrith,0.022425926881007766
17,4,mid_par4,Keith Mitchell,-0.022535470776928457
17,4,mid_par4,Maverick McNealy,0.03490945652839966
17,4,mid_par4,Michael Kim,0.05009503368949509
17,4,mid_par4,Chris Kirk,-0.02739465973603975
17,4,mid_par4,Thorbjørn Olesen,0.07064233442033407
17,4,mid_par4,Gary Woodland,-0.10012662763867645
17,4,mid_par4,Steven Fisk,-0.06937872222468384
17,4,mid_par4,Michael Thorbjornsen,-0.07797073844312735
17,4,mid_par4,Joseph Bramlett,-0.1777247555621377
17,4,mid_par4,Alex Smalley,0.051794585146393644
17,4,mid_par4,Emiliano Grillo,-0.04296051809862666
17,4,mid_par4,Adam Scott,0.01009836187382065
17,4,mid_par4,Sami Valimaki,-0.13739329438122716
17,4,mid_par4,Thomas Rosenmueller,-0.2428291465459556
17,4,mid_par4,Davis Thompson,-0.0387715044870482
17,4,mid_par4,Chris Gotterup,-0.020302729963272582
17,4,mid_par4,Ludvig Åberg,-0.03627430577456507
17,4,mid_par4,Greyson Sigg,-0.11507192473612599
17,4,mid_par4,Henrik Norlander,-0.22164061987361552
17,4,mid_par4,Patrick Fishburn,0.005221852719355644
17,4,mid_par4,Antoine Rozner,-0.18345217787563578
17,4,mid_par4,Ricky Castillo,-0.007650327326127198
17,4,mid_par4,Ryan Fox,-0.0038180493124835985
17,4,mid_par4,Luke Clanton,-0.12580475738473632
17,4,mid_par4,Mac Meissner,-0.04825085938832332
17,4,mid_par4,Zac Blair,-0.15483893614630417
17,4,mid_par4,Matt Fitzpatrick,0.02949884599488566
17,4,mid_par4,Max McGreevy,-0.0635755570153137
17,4,mid_par4,Kevin Roy,0.001931074600671815
17,4,mid_par4,Harry Hall,-0.07563396361497458
17,4,mid_par4,Jesper Svensson,-0.06505489069636439
17,4,mid_par4,J.T. Poston,0.05033138579758289
17,4,mid_par4,Austin Eckroat,-0.17056821458542606
17,4,mid_par4,Ryo Hisatsune,-0.041692340996692355
17,4,mid_par4,Jake Knapp,-0.06892068891847297
17,4,mid_par4,Rickie Fowler,-0.03180610594203157
17,4,mid_par4,Cameron Young,-0.08619396464759749
17,4,mid_par4,Jhonattan Vegas,-0.1255771576845981
17,4,mid_par4,Joel Dahmen,-0.10441062404569602
17,4,mid_par4,Harris English,-0.05856825914115658
17,4,mid_par4,Sam Burns,-0.1612307555668858
17,4,mid_par4,Denny McCarthy,-0.16678726817594008
17,4,mid_par4,Matt Wallace,-0.07264216094448074
17,4,mid_par4,Garrick Higgo,-0.09086904779882596
18,4,long_par4_tight,Scottie Scheffler,0.7985635242454312
18,4,long_par4_tight,Tommy Fleetwood,0.43862009740370583
18,4,long_par4_tight,Collin Morikawa,0.10406831586460798
18,4,long_par4_tight,J.J. Spaun,0.2336766189832619
18,4,long_par4_tight,Viktor Hovland,0.025596797526630074
18,4,long_par4_tight,Rico Hoey,-0.20651826047138216
18,4,long_par4_tight,Sepp Straka,0.17059756428813808
18,4,long_par4_tight,Russell Henley,0.30516208187429567
18,4,long_par4_tight,Patrick Cantlay,0.24732652734992355
18,4,long_par4_tight,Shane Lowry,0.04040685124778701
18,4,long_par4_tight,Rory McIlroy,0.29094114438330554
18,4,long_par4_tight,Kurt Kitayama,0.14548989840780635
18,4,long_par4_tight,Ben Griffin,0.28908324408271135
18,4,long_par4_tight,Aaron Rai,0.152202389323465
18,4,long_par4_tight,Si Woo Kim,0.07202745370507632
18,4,long_par4_tight,Nicolai Højgaard,0.0004424639083492435
18,4,long_par4_tight,Kevin Yu,0.09625615452052705
18,4,long_par4_tight,Ben Kohles,-0.13939873824163135
18,4,long_par4_tight,Daniel Berger,0.006513921988861489
18,4,long_par4_tight,Keegan Bradley,0.20829824452294174
18,4,long_par4_tight,Doug Ghim,-0.21491322090602052
18,4,long_par4_tight,Xander Schauffele,-0.019584152835113146
18,4,long_par4_tight,Akshay Bhatia,-0.048463657655221114
18,4,long_par4_tight,Robert MacIntyre,0.2356374606866503
18,4,long_par4_tight,Pierceson Coody,0.004273141654817097
18,4,long_par4_tight,Corey Conners,0.07881304695965001
18,4,long_par4_tight,Lee Hodges,0.09096344776264609
18,4,long_par4_tight,Jordan Spieth,0.2677535575193234
18,4,long_par4_tight,Justin Thomas,0.20473099938727762
18,4,long_par4_tight,Lucas Glover,-0.04261084085931427
18,4,long_par4_tight,Hideki Matsuyama,-0.025389979729913296
18,4,long_par4_tight,Victor Perez,-0.03238463316019758
18,4,long_par4_tight,Ryan Gerard,-0.05681232348065235
18,4,long_par4_tight,Bud Cauley,0.11187984302917424
18,4,long_par4_tight,Nick Taylor,0.0624516639302931
18,4,long_par4_tight,Taylor Pendrith,0.05735313416145399
18,4,long_par4_tight,Keith Mitchell,-0.0071306573865862165
18,4,long_par4_tight,Maverick McNealy,0.05827232694417569
18,4,long_par4_tight,Michael Kim,0.07057445915678043
18,4,long_par4_tight,Chris Kirk,-0.04165196070052887
18,4,long_par4_tight,Thorbjørn Olesen,0.11675989755343237
18,4,long_par4_tight,Gary Woodland,-0.14094692568795109
18,4,long_par4_tight,Steven Fisk,-0.09311016257968542
18,4,long_par4_tight,Michael Thorbjornsen,-0.08627838235534306
18,4,long_par4_tight,Joseph Bramlett,-0.2727662971272156
18,4,long_par4_tight,Alex Smalley,0.0984826797522001
18,4,long_par4_tight,Emiliano Grillo,-0.05623339450405713
18,4,long_par4_tight,Adam Scott,0.03835987658619412
18,4,long_par4_tight,Sami Valimaki,-0.24374165376915
18,4,long_par4_tight,Thomas Rosenmueller,-0.34196877208724613
18,4,long_par4_tight,Davis Thompson,-0.03642526827563702
18,4,long_par4_tight,Chris Gotterup,-8.989825098259726e-07
18,4,long_par4_tight,Ludvig Åberg,-0.022558107277478336
18,4,long_par4_tight,Greyson Sigg,-0.1719399906380649
18,4,long_par4_tight,Henrik Norlander,-0.35620274738306035
18,4,long_par4_tight,Patrick Fishburn,0.03168227701923923
18,4,long_par4_tight,Antoine Rozner,-0.2664646897718232
18,4,long_par4_tight,Ricky Castillo,0.010890774074266862
18,4,long_par4_tight,Ryan Fox,-0.005251139180211714
18,4,long_par4_tight,Luke Clanton,-0.16134731543695338
18,4,long_par4_tight,Mac Meissner,-0.08893876697975135
18,4,long_par4_tight,Zac Blair,-0.25339450908460714
18,4,long_par4_tight,Matt Fitzpatrick,0.054522762764054704
18,4,long_par4_tight,Max McGreevy,-0.060669744138671204
18,4,long_par4_tight,Kevin Roy,0.029177191646167732
18,4,long_par4_tight,Harry Hall,-0.14887533033723033
18,4,long_par4_tight,Jesper Svensson,-0.06501833723068949
18,4,long_par4_tight,J.T. Poston,0.09610703743047118
18,4,long_par4_tight,Austin Eckroat,-0.22904595730768762
18,4,long_par4_tight,Ryo Hisatsune,-0.04603318280939471
18,4,long_par4_tight,Jake Knapp,-0.08470731085929019
18,4,long_par4_tight,Rickie Fowler,-0.01477448835905348
18,4,long_par4_tight,Cameron Young,-0.1181300557148517
18,4,long_par4_tight,Jhonattan Vegas,-0.1569760371082771
18,4,long_par4_tight,Joel Dahmen,-0.1287917538870752
18,4,long_par4_tight,Harris English,-0.06667863528586974
18,4,long_par4_tight,Sam Burns,-0.2562441344968774
18,4,long_par4_tight,Denny McCarthy,-0.27421327103360815
18,4,long_par4_tight,Matt Wallace,-0.12494837109251952
18,4,long_par4_tight,Garrick Higgo,-0.13642481543669305
